"day","probability"
1,0.234972677595628
2,0.295081967213115
3,0.0491803278688525
4,0.0655737704918033
5,0.114754098360656
6,0.0109289617486339
7,0.0109289617486339
8,0.158469945355191
9,0.00546448087431694
10,0.0109289617486339
13,0.00546448087431694
15,0.00546448087431694
18,0.00546448087431694
19,0.00546448087431694
21,0.00546448087431694
30,0.0109289617486339
33,0.00546448087431694
